Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                6294             Genassignment_106729 <cycle 3> [114]
                                2662             Gettemp_106073 <cycle 3> [129]
-----------------------------------------------
                                3088             Complexorsimplestmt_47765 <cycle 11> [101]
[85]     1.3    0.01    0.04    3088         Parseroutine_47672 <cycle 11> [85]
                0.00    0.02    3088/35498       Parseparamlist_47241 <cycle 12> [221]
                0.00    0.01   17336/722502      Addson_33341 [32]
                0.00    0.00     633/35498       Parsepragma_47444 <cycle 12> [308]
                0.00    0.00    6003/295964      Rawgettok_45285 [52]
                0.00    0.00    3088/28575       Parsesymbol_47253 [137]
                0.00    0.00    4984/448707      Newnodei_33255 [51]
                0.00    0.00    3088/5448        Indandcomment_47163 [332]
                0.00    0.00    2927/119483      Getsymbol_45679 [144]
                0.00    0.00      70/75          Parsegenericparamlist_47665 [431]
                0.00    0.00    3088/219715      Getlineinfo_45294 [207]
                0.00    0.00    1896/81173       Newnodep_47169 [270]
                0.00    0.00    5055/203424      Skipcomment_47104 [319]
                0.00    0.00       1/32797       Getoperator_45691 [286]
                                1967             Parsestmt_47023 <cycle 11> [39]
-----------------------------------------------
                                  97             Nextoverloaditer_68066 [86]
                0.00    0.05  148589/148589      Semdirectcall_83799 <cycle 1> [13]
[86]     1.3    0.00    0.05  148589+97      Nextoverloaditer_68066 [86]
                0.05    0.00  148589/149614      Nextidentiter_36105 [87]
                0.00    0.00    7842/202404      Initidentiter_36099 [175]
                                  97             Nextoverloaditer_68066 [86]
-----------------------------------------------
                0.00    0.00      53/149614      Rawimportsymbol_69058 [113]
                0.00    0.00     972/149614      Searchforproc_78004 [194]
                0.05    0.00  148589/149614      Nextoverloaditer_68066 [86]
[87]     1.3    0.05    0.00  149614         Nextidentiter_36105 [87]
-----------------------------------------------
                0.05    0.00 8584963/8584963     Collectct_5206 [9]
[88]     1.3    0.05    0.00 8584963         dlmalloc_footprint [88]
-----------------------------------------------
                0.00    0.00       1/70355       Genobjectinfo_105610 <cycle 3> [350]
                0.00    0.00       1/70355       Pragma_80094 <cycle 1> [403]
                0.00    0.00       2/70355       Fillresult_104476 [613]
                0.00    0.00      16/70355       Generateheaders_114695 [454]
                0.00    0.00      22/70355       Intliteral_106333 [225]
                0.00    0.00      31/70355       Genrecordfieldsaux_104807 <cycle 3> [121]
                0.00    0.00      40/70355       Semrecordnodeaux_85186 <cycle 1> [328]
                0.00    0.00      60/70355       Getfileheader_115171 [383]
                0.00    0.00      80/70355       Int32literal_106341 [243]
                0.00    0.00     102/70355       Makeexternexport_79196 [484]
                0.00    0.00     120/70355       Getinitname_115289 [441]
                0.00    0.00     141/70355       Gentypeinfoaux_105376 <cycle 3> [471]
                0.00    0.00     174/70355       Makeexternimport_79168 [462]
                0.00    0.00     211/70355       Geninop_109235 <cycle 3> [281]
                0.00    0.00     252/70355       Genconstsimplelist_111235 <cycle 3> [185]
                0.00    0.00     319/70355       Gentypeinfoauxbase_105333 <cycle 3> [229]
                0.00    0.00     350/70355       Gentypeinfo_105302 <cycle 3> [242]
                0.00    0.00     439/70355       Gettypedescaux_104377 <cycle 3> [99]
                0.00    0.00    1808/70355       Genprocparams_104492 <cycle 3> [102]
                0.00    0.00    1911/70355       Genliteral_106381 <cycle 3> [73]
                0.00    0.00    3625/70355       Genrawsetdata_106559 [160]
                0.00    0.00    4269/70355       Manglerecfieldname_104756 [255]
                0.00    0.00    5303/70355       Genprocheader_105284 <cycle 3> [128]
                0.00    0.01   10033/70355       Manglename_104270 [116]
                0.00    0.01   10415/70355       Makecstring_103010 [58]
                0.00    0.02   30630/70355       Typenameorliteral_104658 [139]
[89]     1.3    0.01    0.04   70355         Torope_30048 [89]
                0.00    0.02   70355/1192015     copyString [27]
                0.00    0.02   70355/7719603     newObj [8]
-----------------------------------------------
                              119643             Objectinitaux_10994 [90]
                0.00    0.00       1/39781       Definesymbol_39006 [605]
                0.00    0.00       8/39781       Initdefines_39002 [542]
                0.00    0.00      60/39781       Newmodule_129076 [422]
                0.00    0.00      60/39781       Newmodule_115410 [382]
                0.00    0.00      60/39781       Newcontext_67042 [439]
                0.02    0.03   39592/39781       Newsym_33219 [64]
[90]     1.3    0.02    0.03   39781+119643  Objectinitaux_10994 [90]
                0.03    0.00  995125/1034906     objectInit [118]
                              119643             Objectinitaux_10994 [90]
-----------------------------------------------
[91]     1.3    0.02    0.03   11460+169290  <cycle 9 as a whole> [91]
                0.00    0.03  174404             Iterovertypeaux_58498 <cycle 9> [122]
                0.02    0.00    6346+3134        Iterovernode_58505 <cycle 9> [146]
-----------------------------------------------
                                3237             Semexpr_81073 <cycle 1> [108]
[92]     1.2    0.00    0.05    3237         Semsetconstr_90008 <cycle 1> [92]
                0.00    0.02   22072/222848      Paramtypesmatch_83294 [34]
                0.00    0.01   29165/722502      Addson_33341 [32]
                0.00    0.01   22072/254319      Initidtable_33272 [67]
                0.00    0.00   10330/448707      Newnodei_33255 [51]
                0.00    0.00    3311/22804       Newtype_33224 [197]
                0.00    0.00    3237/40603       Addson_33345 [162]
                0.00    0.00   66216/5372235     unsureAsgnRef [71]
                0.00    0.00   10330/382014      asgnRef [140]
                0.00    0.00    9563/1470749     Sonslen_33321 [107]
                0.00    0.00    7093/43998       Checksonslen_67095 [335]
                0.00    0.00    3163/11474       Lengthord_58007 [417]
                0.00    0.00     804/4088565     Addzct_4640 [149]
                0.00    0.00    3311/19867       Newtypes_67073 [697]
                0.00    0.00    3163/8085        Isordinaltype_58071 [709]
                0.00    0.00    3163/5752        Skipvar_58086 [714]
                               14186             Semexprwithtype_81080 <cycle 1> [310]
                                7886             Semexpr_81073 <cycle 1> [108]
-----------------------------------------------
                               94539             Lookupinrecordandbuildcheck_88731 <cycle 1> [93]
                               14741             Semfieldaccess_88958 <cycle 1> [183]
[93]     1.2    0.00    0.05   14741+94539   Lookupinrecordandbuildcheck_88731 <cycle 1> [93]
                0.00    0.03   17860/356276      Copytree_33376 [18]
                0.00    0.01   33330/722502      Addson_33341 [32]
                0.00    0.00   11008/448707      Newnodei_33255 [51]
                0.00    0.00    4983/10653       Getident_31018 [272]
                0.00    0.00    4983/6860        Newidentnode_33248 [311]
                0.00    0.00   49940/1470749     Sonslen_33321 [107]
                0.00    0.00    3381/115785      Checkminsonslen_67099 [282]
                0.00    0.00    2752/5372235     unsureAsgnRef [71]
                0.00    0.00   17339/34205       Lastson_33327 [691]
                                2752             Semexpr_81073 <cycle 1> [108]
                               94539             Lookupinrecordandbuildcheck_88731 <cycle 1> [93]
-----------------------------------------------
                                5189             Semdirectcall_83799 <cycle 1> [13]
[94]     1.2    0.00    0.05    5189         Generateinstance_81925 <cycle 1> [94]
                0.00    0.01    5189/5189        Instantiategenericparamlist_82220 [174]
                0.00    0.01    5189/5658        Copysym_33293 [172]
                0.00    0.01    5189/356276      Copytree_33376 [18]
                0.00    0.00   11127/25125       Adddecl_68028 [223]
                0.00    0.00    5189/18917       Closescope_68019 [201]
                0.00    0.00    5189/127118      Newsymnode_33252 [105]
                0.00    0.00    5189/18977       Openscope_36156 [247]
                0.00    0.00     588/588         Genericcacheadd_82393 [348]
                0.00    0.00   10066/11510       Equalparams_58067 [351]
                0.00    0.00   10403/382014      asgnRef [140]
                0.00    0.00    5189/9255        Pushowner_33445 [362]
                0.00    0.00   10378/1470749     Sonslen_33321 [107]
                0.00    0.00     613/722502      Addson_33341 [32]
                0.00    0.00    5189/9858        Pushinfocontext_25641 [409]
                0.00    0.00    5189/9858        Popinfocontext_25644 [408]
                0.00    0.00    5189/9255        Popowner_33448 [413]
                0.00    0.00      34/34          Addresult_82408 [488]
                0.00    0.00   10477/4088565     Addzct_4640 [149]
                0.00    0.00      99/2032        Newproccon_67046 [369]
                0.00    0.00      34/34          Addresultnode_82413 [576]
                0.00    0.00     198/60411       asgnRefNoCycle [430]
                0.00    0.00    5189/67448       Getcurrowner_33443 [683]
