Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      3.70     0.00      885     0.00     0.00  Iitableget_36242
  0.00      3.70     0.00      836     0.00     0.00  Parsepragma_47444
  0.00      3.70     0.00      801     0.00     0.00  Genreturnstmt_111886
  0.00      3.70     0.00      789     0.00     0.00  Newcommentstmt_47683
  0.00      3.70     0.00      786     0.00     0.00  Genconv_109770
  0.00      3.70     0.00      772     0.00     0.00  Pragma_80094
  0.00      3.70     0.00      766     0.00     0.00  Computesize_58119
  0.00      3.70     0.00      760     0.00     0.00  Bitsetin_63045
  0.00      3.70     0.00      751     0.00     0.00  Genandor_108012
  0.00      3.70     0.00      728     0.00     0.00  Typetostring_58017
  0.00      3.70     0.00      720     0.00     0.00  Gensetop_109545
  0.00      3.70     0.00      709     0.00     0.00  Identwithpragma_47586
  0.00      3.70     0.00      708     0.00     0.00  Newnode_33228
  0.00      3.70     0.00      687     0.00     0.00  Getsymfromlist_36204
  0.00      3.70     0.00      634     0.00     0.00  Transformcase_127489
  0.00      3.70     0.00      624     0.00     0.00  Parsereturnorraise_47494
  0.00      3.70     0.00      614     0.00     0.00  Appendfileext_16267
  0.00      3.70     0.00      606     0.00     0.00  Genarrayelem_107794
  0.00      3.70     0.00      591     0.00     0.00  Importallsymbols_69009
  0.00      3.70     0.00      590     0.00     0.00  Getstrorchar_72045
  0.00      3.70     0.00      590     0.00     0.00  appendString
  0.00      3.70     0.00      588     0.00     0.00  Genericcacheadd_82393
  0.00      3.70     0.00      584     0.00     0.00  Semreturn_92732
  0.00      3.70     0.00      580     0.00     0.00  Limessage_25597
  0.00      3.70     0.00      575     0.00     0.00  Passtoopenarray_109776
  0.00      3.70     0.00      564     0.00     0.00  Handleconstexpr_110266
  0.00      3.70     0.00      561     0.00     0.00  Getint_72036
  0.00      3.70     0.00      558     0.00     0.00  Genarrayconstr_110585
  0.00      3.70     0.00      556     0.00     0.00  Pragmaproc_79004
  0.00      3.70     0.00      554     0.00     0.00  Findfile_24112
  0.00      3.70     0.00      552     0.00     0.00  Noval_80091
  0.00      3.70     0.00      537     0.00     0.00  Flattentreeaux_127862
  0.00      3.70     0.00      532     0.00     0.00  Importmodule_129114
  0.00      3.70     0.00      514     0.00     0.00  Expectstrlit_79212
  0.00      3.70     0.00      514     0.00     0.00  Semconstexpr_81100
  0.00      3.70     0.00      509     0.00     0.00  Geninop_109235
  0.00      3.70     0.00      505     0.00     0.00  Semwhile_92116
  0.00      3.70     0.00      485     0.00     0.00  Getmodule_36213
  0.00      3.70     0.00      483     0.00     0.00  Genrawsetdata_106559
  0.00      3.70     0.00      471     0.00     0.00  Parsecase_47525
  0.00      3.70     0.00      470     0.00     0.00  Gencasestmt_113611
  0.00      3.70     0.00      470     0.00     0.00  Genordinalcase_113257
  0.00      3.70     0.00      470     0.00     0.00  Semcase_92191
  0.00      3.70     0.00      469     0.00     0.00  Parsefor_47552
  0.00      3.70     0.00      458     0.00     0.00  Initidnodetable_33280
  0.00      3.70     0.00      458     0.00     0.00  Inlineiter_126359
  0.00      3.70     0.00      458     0.00     0.00  Semfor_93471
  0.00      3.70     0.00      458     0.00     0.00  Transformfor_126960
  0.00      3.70     0.00      458     0.00     0.00  Transformyield_126298
  0.00      3.70     0.00      454     0.00     0.00  Parsewhile_47520
  0.00      3.70     0.00      438     0.00     0.00  Gettempname_104421
  0.00      3.70     0.00      432     0.00     0.00  asgnRef
  0.00      3.70     0.00      417     0.00     0.00  Exprstructuralequivalent_57035
  0.00      3.70     0.00      398     0.00     0.00  Parsetypedef_47749
  0.00      3.70     0.00      370     0.00     0.00  Semcontainer_84297
  0.00      3.70     0.00      366     0.00     0.00  copyStr
  0.00      3.70     0.00      348     0.00     0.00  Handlehexchar_45606
  0.00      3.70     0.00      346     0.00     0.00  Inheritancediff_58128
  0.00      3.70     0.00      331     0.00     0.00  Genarraylen_108968
  0.00      3.70     0.00      319     0.00     0.00  Allocmemti_105322
  0.00      3.70     0.00      319     0.00     0.00  Gentypeinfoauxbase_105333
  0.00      3.70     0.00      319     0.00     0.00  Getnimtype_105314
  0.00      3.70     0.00      318     0.00     0.00  Bitsettoword_106518
  0.00      3.70     0.00      317     0.00     0.00  Genstrconcat_108270
  0.00      3.70     0.00      310     0.00     0.00  Parseconstant_47703
  0.00      3.70     0.00      303     0.00     0.00  Processmagic_79349
  0.00      3.70     0.00      302     0.00     0.00  Semord_88401
  0.00      3.70     0.00      301     0.00     0.00  Needscomplexassignment_104383
  0.00      3.70     0.00      296     0.00     0.00  Gentypeinfoaux_105376
  0.00      3.70     0.00      296     0.00     0.00  Newstrnodet_72032
  0.00      3.70     0.00      291     0.00     0.00  Parsebreakorcontinue_47506
  0.00      3.70     0.00      288     0.00     0.00  Sembreakorcontinue_91883
  0.00      3.70     0.00      287     0.00     0.00  Emptyrange_64019
  0.00      3.70     0.00      286     0.00     0.00  Genbreakstmt_112463
  0.00      3.70     0.00      275     0.00     0.00  Splitpath_16234
  0.00      3.70     0.00      266     0.00     0.00  Fewcmps_109145
  0.00      3.70     0.00      261     0.00     0.00  Gencstringelem_107849
  0.00      3.70     0.00      256     0.00     0.00  Iitableput_36246
  0.00      3.70     0.00      252     0.00     0.00  Genconstsimplelist_111235
  0.00      3.70     0.00      247     0.00     0.00  Checkconvertible_86560
  0.00      3.70     0.00      247     0.00     0.00  Semconv_86664
  0.00      3.70     0.00      212     0.00     0.00  Newinttypenode_33235
  0.00      3.70     0.00      211     0.00     0.00  Semlowhigh_86764
  0.00      3.70     0.00      203     0.00     0.00  Openfile_2617
  0.00      3.70     0.00      197     0.00     0.00  Fillbuffer_44057
  0.00      3.70     0.00      197     0.00     0.00  Llstreamread_43047
  0.00      3.70     0.00      185     0.00     0.00  Getoptionalstr_79343
  0.00      3.70     0.00      182     0.00     0.00  Changefileext_16271
  0.00      3.70     0.00      182     0.00     0.00  Gencomplexconst_110618
  0.00      3.70     0.00      182     0.00     0.00  Genconstprototype_106321
  0.00      3.70     0.00      182     0.00     0.00  Issimpleconst_104212
  0.00      3.70     0.00      180     0.00     0.00  Initlinkedlist_21034
  0.00      3.70     0.00      177     0.00     0.00  Parsecast_47344
  0.00      3.70     0.00      174     0.00     0.00  Makeexternimport_79168
  0.00      3.70     0.00      167     0.00     0.00  Cmpignorecase_13179
  0.00      3.70     0.00      167     0.00     0.00  Getinstantiatedtype_83214
  0.00      3.70     0.00      167     0.00     0.00  Semcast_86710
  0.00      3.70     0.00      163     0.00     0.00  Genstrequals_109861
  0.00      3.70     0.00      155     0.00     0.00  appendString
  0.00      3.70     0.00      149     0.00     0.00  Semarray_84468
  0.00      3.70     0.00      143     0.00     0.00  setLengthStr
  0.00      3.70     0.00      140     0.00     0.00  resizeString
  0.00      3.70     0.00      139     0.00     0.00  HEX25_13217
  0.00      3.70     0.00      138     0.00     0.00  Tooctal_13061
  0.00      3.70     0.00      137     0.00     0.00  Binarystmtinexcl_109199
  0.00      3.70     0.00      137     0.00     0.00  Parserecordpart_47716
  0.00      3.70     0.00      137     0.00     0.00  Tostring_109574
  0.00      3.70     0.00      136     0.00     0.00  Idsynchronizationpoint_33216
  0.00      3.70     0.00      135     0.00     0.00  Genord_109650
  0.00      3.70     0.00      135     0.00     0.00  Unaryexprchar_107174
  0.00      3.70     0.00      134     0.00     0.00  Semrecordnodeaux_85186
  0.00      3.70     0.00      128     0.00     0.00  Parserecordorobject_47742
  0.00      3.70     0.00      127     0.00     0.00  Genconststmt_112052
  0.00      3.70     0.00      127     0.00     0.00  Semconst_93309
  0.00      3.70     0.00      126     0.00     0.00  Computerecsizeaux_59976
  0.00      3.70     0.00      126     0.00     0.00  Downconv_110777
  0.00      3.70     0.00      126     0.00     0.00  Semobjectnode_85812
  0.00      3.70     0.00      122     0.00     0.00  Addinheritedfieldsaux_85709
  0.00      3.70     0.00      122     0.00     0.00  Assignglobalvar_106196
  0.00      3.70     0.00      122     0.00     0.00  Handlecr_44042
  0.00      3.70     0.00      121     0.00     0.00  Gentypesection_105762
  0.00      3.70     0.00      121     0.00     0.00  Semtypesection_94226
  0.00      3.70     0.00      120     0.00     0.00  Genobjectfields_105393
  0.00      3.70     0.00      120     0.00     0.00  Genobjectinfo_105610
  0.00      3.70     0.00      120     0.00     0.00  Getinitname_115289
  0.00      3.70     0.00      119     0.00     0.00  Symtabadd_36134
  0.00      3.70     0.00      119     0.00     0.00  Tuplerel_82935
  0.00      3.70     0.00      117     0.00     0.00  Includestr_21069
  0.00      3.70     0.00      116     0.00     0.00  Startswith_13230
  0.00      3.70     0.00      113     0.00     0.00  Pragmatype_79029
  0.00      3.70     0.00      104     0.00     0.00  Isdefined_39012
  0.00      3.70     0.00      103     0.00     0.00  Declareglobalvar_106093
  0.00      3.70     0.00      102     0.00     0.00  Makeexternexport_79196
  0.00      3.70     0.00       99     0.00     0.00  Semstmtscope_81060
  0.00      3.70     0.00       95     0.00     0.00  Genstrappend_108397
  0.00      3.70     0.00       95     0.00     0.00  Toktostr_45304
  0.00      3.70     0.00       91     0.00     0.00  Matchtwochars_45497
  0.00      3.70     0.00       91     0.00     0.00  Registercompilerproc_62014
  0.00      3.70     0.00       90     0.00     0.00  Lookupfordefined_88446
  0.00      3.70     0.00       90     0.00     0.00  Semdefined_88543
  0.00      3.70     0.00       87     0.00     0.00  Append_21038
  0.00      3.70     0.00       83     0.00     0.00  Closebaselexer_44030
  0.00      3.70     0.00       83     0.00     0.00  Closelexer_45297
  0.00      3.70     0.00       83     0.00     0.00  Llstreamclose_43044
  0.00      3.70     0.00       83     0.00     0.00  Openbaselexer_44024
  0.00      3.70     0.00       83     0.00     0.00  Openlexer_45279
  0.00      3.70     0.00       82     0.00     0.00  Splitfilename_16251
  0.00      3.70     0.00       81     0.00     0.00  Parsegenericparam_47659
  0.00      3.70     0.00       79     0.00     0.00  Genrangechck_109702
  0.00      3.70     0.00       78     0.00     0.00  Parseenum_47708
  0.00      3.70     0.00       77     0.00     0.00  Genenuminfo_105621
  0.00      3.70     0.00       77     0.00     0.00  Semenum_84063
  0.00      3.70     0.00       76     0.00     0.00  Gendollar_108940
  0.00      3.70     0.00       76     0.00     0.00  Getapplaux_17416
  0.00      3.70     0.00       76     0.00     0.00  Getapplicationdir_16202
  0.00      3.70     0.00       76     0.00     0.00  Semwhen_91583
  0.00      3.70     0.00       75     0.00     0.00  Gennew_108629
  0.00      3.70     0.00       75     0.00     0.00  Parsegenericparamlist_47665
  0.00      3.70     0.00       74     0.00     0.00  Dotdotexpr_47278
  0.00      3.70     0.00       74     0.00     0.00  Semyield_92951
  0.00      3.70     0.00       73     0.00     0.00  Semgenericparamlist_94105
  0.00      3.70     0.00       66     0.00     0.00  appendString
  0.00      3.70     0.00       65     0.00     0.00  Semrangeaux_84352
  0.00      3.70     0.00       63     0.00     0.00  HEX25_13222
  0.00      3.70     0.00       63     0.00     0.00  Rawmessage_25592
  0.00      3.70     0.00       62     0.00     0.00  Appendstr_21064
  0.00      3.70     0.00       62     0.00     0.00  Gensetlengthseq_109036
  0.00      3.70     0.00       62     0.00     0.00  Joinpath_16230
  0.00      3.70     0.00       62     0.00     0.00  Llstreamopen_43036
  0.00      3.70     0.00       62     0.00     0.00  Prependstr_21074
  0.00      3.70     0.00       62     0.00     0.00  Rawmessage_25588
  0.00      3.70     0.00       61     0.00     0.00  Addfiletolink_40357
  0.00      3.70     0.00       61     0.00     0.00  Completecfilepath_40343
  0.00      3.70     0.00       61     0.00     0.00  Completegeneratedfilepath_24122
  0.00      3.70     0.00       61     0.00     0.00  Shortendir_24239
  0.00      3.70     0.00       60     0.00     0.00  Addconverter_67054
  0.00      3.70     0.00       60     0.00     0.00  Addfiletocompile_40351
  0.00      3.70     0.00       60     0.00     0.00  Addtolib_67061
  0.00      3.70     0.00       60     0.00     0.00  Closeparser_47033
  0.00      3.70     0.00       60     0.00     0.00  Compilemodule_129109
  0.00      3.70     0.00       60     0.00     0.00  Createdir_16295
  0.00      3.70     0.00       60     0.00     0.00  Finishtypedescriptions_105270
  0.00      3.70     0.00       60     0.00     0.00  Generateheaders_114695
  0.00      3.70     0.00       60     0.00     0.00  Geninitcode_115319
  0.00      3.70     0.00       60     0.00     0.00  Genmodule_115390
  0.00      3.70     0.00       60     0.00     0.00  Getfileheader_115171
  0.00      3.70     0.00       60     0.00     0.00  Getfiletrunk_24132
  0.00      3.70     0.00       60     0.00     0.00  Getlib_79526
  0.00      3.70     0.00       60     0.00     0.00  Handlesymbolfile_56064
  0.00      3.70     0.00       60     0.00     0.00  Initnodetable_33284
  0.00      3.70     0.00       60     0.00     0.00  Initsymtab_36118
  0.00      3.70     0.00       60     0.00     0.01  Myclose_115513
  0.00      3.70     0.00       60     0.00     0.00  Myclose_96399
  0.00      3.70     0.00       60     0.00     0.00  Myopen_115466
  0.00      3.70     0.00       60     0.00     0.00  Myopen_96354
  0.00      3.70     0.00       60     0.00     0.00  Newcontext_67042
  0.00      3.70     0.00       60     0.00     0.00  Newmodule_115410
  0.00      3.70     0.00       60     0.00     0.00  Newmodule_129076
  0.00      3.70     0.00       60     0.00     0.00  Openparser_47027
  0.00      3.70     0.00       60     0.00     0.00  Opentransf_128235
  0.00      3.70     0.00       60     0.00     0.00  Registermoduletomain_115294
  0.00      3.70     0.00       60     0.00     0.01  Shouldrecompile_115480
  0.00      3.70     0.00       60     0.00     0.00  Toobjfile_40366
  0.00      3.70     0.00       60     0.00     0.00  Verboseopen_124008
  0.00      3.70     0.00       60     0.00     0.01  Writeropeifnotequal_30064
  0.00      3.70     0.00       55     0.00     0.00  Addinheritedfields_85793
  0.00      3.70     0.00       55     0.00     0.00  Evalimport_69001
  0.00      3.70     0.00       55     0.00     0.00  Getcurrentdir_16206
  0.00      3.70     0.00       55     0.00     0.00  Parseimportstmt_47472
  0.00      3.70     0.00       55     0.00     0.00  Symtablocalget_36130
  0.00      3.70     0.00       54     0.00     0.00  Convstrtocstr_109817
  0.00      3.70     0.00       51     0.00     0.00  Parseaddr_47349
  0.00      3.70     0.00       50     0.00     0.00  Parsefloat_13209
